Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.95804538885
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.95140715735
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.94484348734
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.93834885971
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.93191793439
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.92554554149
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.91922667456
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.91295648668
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.90673028824
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.90054354523
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.89439187662
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.88827105087
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.88217698164
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.87610572354
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.87005346836
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.86401654184
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.85799140091
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.85197463101
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.84596294342
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.83995317232
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.8339422719
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.82792731336
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.8219054822
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.81587407553
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.80983049958
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.80377226729
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.79769699584
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.79160240426
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.78548631105
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.77934663178
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.77318137685
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.76698864918
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.76076664208
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.75451363709
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.74822800182
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.74190818793
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.73555272903
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.72916023867
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.72272940834
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.71625900552
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.70974787175
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.70319492076
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.6965991366
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.68995957177
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.68327534547
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.67654564181
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.66976970802
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.66294685277
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.65607644446
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.64915790958
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.64219073101
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.63517444646
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.62810864689
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.62099297489
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.61382712321
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.6066108332
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.59934389338
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.59202613791
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.58465744523
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.57723773662
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.56976697482
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.56224516265
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.55467234174
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.54704859116
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.53937402617
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.53164879696
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.52387308742
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.5160471139
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.50817112408
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.50024539576
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.49227023574
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.48424597873
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.47617298622
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.46805164545
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.45988236835
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.45166559051
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.44340177022
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.43509138745
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.42673494293
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.41833295722
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.40988596977
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.40139453809
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.39285923683
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.38428065697
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.37565940499
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.36699610207
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.3582913833
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.34954589693
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.34076030365
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.33193527581
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.32307149678
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.31416966026
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.30523046955
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.29625463702
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.28724288337
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.2781959371
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.26911453389
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.25999941604
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.25085133187
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.24167103525
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.23245928502
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.22321684454
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.21394448112
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.20464296563
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.195313072
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.18595557675
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.17657125862
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.16716089811
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.15772527709
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.14826517843
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.13878138561
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.12927468235
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.11974585228
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.11019567861
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.10062494378
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.0910344292
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.08142491489
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.07179717923
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.06215199869
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.05249014754
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.04281239761
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.03311951805
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.0234122751
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.01369143185
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7144.00395774805
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.99421197988
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.98445487977
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.97468719621
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.96490967359
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.95512305201
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.94532806712
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.93552544998
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.92571592691
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.91590021935
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.90607904374
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.89625311138
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.88642312835
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.87658979533
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.8667538076
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.85691585485
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.84707662114
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.83723678482
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.82739701842
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.81755798858
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.80772035604
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.7978847755
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.78805189562
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.77822235892
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.7683968018
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.75857585442
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.74876014072
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.73895027836
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.72914687869
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.71935054675
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.70956188119
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.69978147433
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.69000991207
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.68024777394
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.67049563305
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.66075405611
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.6510236034
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.64130482881
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.63159827982
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.62190449749
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.61222401652
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.60255736519
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.59290506547
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.58326763292
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.57364557682
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.56403940012
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.55444959946
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.54487666526
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.53532108168
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.52578332667
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.516263872
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.5067631833
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.49728172009
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.4878199358
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.47837827781
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.4689571875
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.45955710029
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.45017844564
1,0,0,0,1,0,0,-28.0529793149549,5.23298849413477,7180,2.46282451725277,0.740641286713786,7143.44082164715
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.43148712255
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.42230327697
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.41326790049
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.40416940922
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.39484059984
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.38522008849
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.37557048918
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.3663825049
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.3581717207
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.35142141263
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.34653569442
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.34366417841
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.34269822843
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.34344169584
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.34573201405
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.34960311695
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.35531400844
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.36317834566
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.37339604883
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.38601110574
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.40099025829
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.41833039274
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.43810676574
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.46044729705
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.48547481627
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.51326886998
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.54386880209
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.57730180635
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.61360922734
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.65285126424
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.69509556219
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.74040172772
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.78881501353
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.84037040259
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.89510103449
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7143.95304374625
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.01423851876
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.07872452882
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.14653664655
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.21770499034
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.29225652445
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.37021729888
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.45161355955
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.53647117512
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.6248145843
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.71666617369
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.81204638128
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7144.9109741272
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.01346751249
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.1195438427
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.22921953615
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.3425098728
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.45942887987
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.57998937274
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.70420309102
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.83208081309
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7145.96363238178
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7146.09886665388
1,0,0,0,1,0,0,126.865614417227,24.8678021695945,7180,21.2353683672044,0.867968808057528,7146.23779143394
